assay.id	PlateOrder	WellNum	Response	Bk_Sub	Norm	NormPos	pEnhanced
3	2	89	9301.775	9301.774	0.316571	0.38122025	-64.52232
3	2	88	9225.693	9225.692	0.31398168	0.37810215	-64.847466
3	2	87	6528.0566	6528.0557	0.22217193	0.26754326	-76.375824
3	2	86	24549.598	24549.596	0.83550626	1.006131	0.63930625
3	2	85	11994.414	11994.413	0.40821066	0.4915743	-53.015324
3	2	84	5012.3354	5012.3345	0.17058678	0.20542353	-82.853264
3	2	83	11438.424	11438.423	0.38928843	0.46878782	-55.39135
3	2	82	16521.6	16521.598	0.5622862	0.67711467	-33.668377
3	2	81	4987.997	4987.996	0.16975847	0.20442607	-82.957275
3	2	80	9556.238	9556.237	0.32523125	0.39164907	-63.43488
3	2	79	13242.544	13242.543	0.45068875	0.5427272	-47.681435
3	2	78	3552.6301	3552.629	0.120908044	0.14559954	-89.091324
3	2	77	18692.914	18692.912	0.6361834	0.76610297	-24.389256
3	2	76	6487.0215	6487.0205	0.22077537	0.26586148	-76.55119
3	2	75	7975.431	7975.43	0.271431	0.3268619	-70.19047
3	2	74	11210.767	11210.766	0.38154048	0.4594576	-56.364246
3	2	73	19768.217	19768.215	0.6727796	0.8101728	-19.793945
3	2	72	11761.188	11761.1875	0.4002732	0.48201588	-54.012016
3	2	71	22810.477	22810.475	0.7763181	0.9348556	-6.792835
3	2	70	3948.108	3948.1067	0.1343675	0.16180766	-87.401245
3	2	69	3555.6875	3555.6863	0.1210121	0.14572485	-89.07826
3	2	68	8456.091	8456.09	0.2877895	0.34656104	-68.13637
3	2	67	4109.781	4109.78	0.13986978	0.16843359	-86.71034
3	2	66	6277.1846	6277.1836	0.2136339	0.2572616	-77.44793
3	2	65	18476.238	18476.236	0.62880915	0.75722283	-25.315222
3	2	64	13940.384	13940.383	0.47443864	0.57132715	-44.699215
3	2	63	8591.347	8591.346	0.2923927	0.35210434	-67.55835
3	2	62	9040.673	9040.672	0.3076848	0.37051934	-65.63815
3	2	61	13655.921	13655.92	0.46475738	0.55966884	-45.914867
3	2	60	6292.12	6292.119	0.2141422	0.25787374	-77.3841
3	2	59	3829.8918	3829.8906	0.13034421	0.15696274	-87.90645
3	2	58	8952.396	8952.3955	0.30468047	0.36690146	-66.015396
3	2	57	7384.6763	7384.6753	0.2513256	0.30265063	-72.71506
3	2	56	5816.144	5816.143	0.19794312	0.23836651	-79.41819
3	2	55	11139.167	11139.166	0.3791037	0.45652318	-56.670227
3	2	54	8187.437	8187.436	0.2786463	0.33555067	-69.284454
3	2	53	13937.847	13937.846	0.47435227	0.5712232	-44.710056
3	2	52	14765.01	14765.009	0.50250345	0.6051233	-41.17517
3	2	51	14344.473	14344.472	0.48819116	0.5878882	-42.97234
3	2	50	10118.398	10118.397	0.34436348	0.4146884	-61.032486
3	2	49	1351.919	1351.9178	0.04601036	0.05540647	-98.49607
3	2	48	11582.772	11582.771	0.3942011	0.47470376	-54.774475
3	2	47	2013.0011	2013	0.068509236	0.0825	-95.67094
3	2	46	13715.228	13715.227	0.4667758	0.56209946	-45.66142
3	2	45	3461.7908	3461.7896	0.11781647	0.14187662	-89.47953
3	2	44	3342.0388	3342.0376	0.113740906	0.13696876	-89.99129
3	2	43	14535.283	14535.282	0.49468508	0.5957083	-42.15691
3	2	42	11925.045	11925.044	0.40584978	0.4887313	-53.311775
3	2	41	13466.01	13466.009	0.45829406	0.5518856	-46.726456
3	2	40	7280.642	7280.641	0.24778497	0.29838693	-73.15965
3	2	39	7569.607	7569.606	0.25761944	0.31022975	-71.92476
3	2	38	7008.0044	7008.0034	0.23850618	0.28721324	-74.32477
3	2	37	7446.8823	7446.8813	0.2534427	0.30520004	-72.44922
3	2	36	8639.042	8639.041	0.29401594	0.35405904	-67.35452
3	2	35	3651.6472	3651.646	0.124277934	0.14965762	-88.668175
3	2	34	1222.8248	1222.8237	0.04161685	0.050115727	-99.04776
3	2	33	18958.639	18958.637	0.6452269	0.77699333	-23.253681
3	2	32	15159.229	15159.228	0.51592004	0.62127984	-39.490475
3	2	31	6705.589	6705.588	0.22821395	0.27481917	-75.61714
3	2	30	16787	16786.998	0.5713186	0.68799174	-32.534187
3	2	29	7392.7344	7392.7334	0.25159985	0.30298087	-72.680626
3	2	28	14408.225	14408.224	0.49036083	0.59050095	-42.699894
3	2	27	2635.0544	2635.0532	0.08967982	0.10799399	-93.01259
3	2	26	10738.675	10738.674	0.36547357	0.44010958	-58.381733
3	2	25	12165.965	12165.964	0.41404912	0.49860507	-52.2822
3	2	24	990.2495	990.2484	0.03370152	0.04058395	-100.04167
3	2	23	8912.82	8912.819	0.30333355	0.36527947	-66.18453
3	2	22	13448.13	13448.129	0.45768556	0.5511528	-46.802864
3	2	21	3396.802	3396.8008	0.115604684	0.13921314	-89.757256
3	2	20	19652.75	19652.748	0.6688499	0.80544055	-20.287394
3	2	19	2143.4011	2143.4	0.07294719	0.08784426	-95.11367
3	2	18	8795.998	8795.997	0.29935768	0.3604917	-66.68377
3	2	17	19749.629	19749.627	0.672147	0.809411	-19.87338
3	2	16	8351.38	8351.379	0.28422582	0.34226963	-68.58385
3	2	15	5972.0215	5972.0205	0.20324816	0.24475494	-78.752045
3	2	14	10425.038	10425.037	0.35479945	0.4272556	-59.72206
3	2	13	12106.8	12106.799	0.41203552	0.49618027	-52.53504
3	2	12	13476.84	13476.839	0.45866266	0.5523295	-46.680172
3	2	11	20645.256	20645.254	0.7026282	0.846117	-16.045916
3	2	10	16339.495	16339.494	0.55608857	0.6696514	-34.4466
3	2	9	14029.637	14029.636	0.4774762	0.5749851	-44.31779
3	2	8	5728.079	5728.078	0.19494598	0.23475729	-79.79453
3	2	7	16465.629	16465.627	0.5603813	0.67482084	-33.90757
3	2	6	29382.906	29382.904	1.0000001	1.2042174	21.294472
3	2	5	13862.977	13862.976	0.4718042	0.56815475	-45.030014
3	2	4	15294.867	15294.866	0.5205363	0.6268388	-38.910824
3	2	3	5188.7446	5188.7437	0.17659059	0.21265343	-82.09938
3	2	2	1502.892	1502.8909	0.051148485	0.061593886	-97.85089
3	2	1	4713.5854	4713.5845	0.1604193	0.19317968	-84.129974
3	1	96	0.0036	0	0	0	-124.35231
3	1	95	4700	4699.9966	0.18627127	0.19583318	-100
3	1	94	26100	26099.996	1.0344006	1.0874999	10.880829
3	1	93	21900	21899.996	0.8679453	0.91249985	-10.880829
3	1	92	10510.781	10510.777	0.4165654	0.43794906	-69.89233
3	1	91	9545.843	9545.839	0.37832272	0.39774328	-74.892006
3	1	90	4001.3284	4001.3247	0.15858136	0.16672187	-103.62006
3	1	89	18646.973	18646.969	0.73902065	0.77695704	-27.735893
3	1	88	13848.192	13848.188	0.5488344	0.5770079	-52.60004
3	1	87	7403.515	7403.5117	0.29341754	0.30847964	-85.99215
3	1	86	19447.273	19447.27	0.77073836	0.8103029	-23.589256
3	1	85	10559.862	10559.858	0.41851056	0.43999413	-69.638016
3	1	84	10012.894	10012.89	0.396833	0.41720375	-72.47205
3	1	83	19238.158	19238.154	0.76245064	0.8015898	-24.672756
3	1	82	13454.005	13454.001	0.5332118	0.5605834	-54.64246
3	1	81	5372.5347	5372.5312	0.2129253	0.22385547	-96.515366
3	1	80	12782.754	12782.75	0.50660866	0.5326146	-58.120445
3	1	79	20125.445	20125.441	0.79761577	0.83856004	-20.075413
3	1	78	18054.457	18054.453	0.71553797	0.7522689	-30.805922
3	1	77	22252.654	22252.65	0.88192177	0.92719376	-9.053605
3	1	76	9466.238	9466.234	0.37516782	0.39442644	-75.30447
3	1	75	23100.281	23100.277	0.9155151	0.96251154	-4.661755
3	1	74	11555.946	11555.942	0.45798758	0.48149762	-64.47696
3	1	73	9965.724	9965.72	0.39496353	0.41523832	-72.71646
3	1	72	18324.482	18324.479	0.7262396	0.76351994	-29.406826
3	1	71	5080.006	5080.0024	0.20133173	0.21166676	-98.03106
3	1	70	3890.0317	3890.028	0.15417042	0.1620845	-104.196724
3	1	69	14019.66	14019.656	0.55563	0.58415234	-51.711605
3	1	68	9214.534	9214.53	0.36519223	0.38393876	-76.608635
3	1	67	14024.549	14024.545	0.55582374	0.58435607	-51.686275
3	1	66	15941.427	15941.423	0.63179386	0.66422594	-41.754265
3	1	65	8167.512	8167.509	0.32369643	0.34031287	-82.033615
3	1	64	8294.816	8294.8125	0.3287418	0.3456172	-81.37401
3	1	63	7647.94	7647.9365	0.30310464	0.318664	-84.7257
3	1	62	7752.9727	7752.969	0.3072673	0.32304037	-84.18149
3	1	61	10137.794	10137.79	0.40178308	0.42240793	-71.824905
3	1	60	3613.6357	3613.632	0.14321624	0.15056801	-105.62883
3	1	59	12772.569	12772.565	0.506205	0.53219026	-58.173218
3	1	58	12835.526	12835.522	0.5087002	0.53481346	-57.847015
3	1	57	8727.782	8727.778	0.3459012	0.36365744	-79.13066
3	1	56	12012.596	12012.592	0.4760856	0.5005247	-62.110905
3	1	55	2514.1333	2514.1296	0.099640526	0.1047554	-111.32574
3	1	54	25231.957	25231.953	0.99999815	1.0513314	6.383197
3	1	53	3311.2922	3311.2886	0.13123369	0.13797036	-107.19537
3	1	52	21705.738	21705.734	0.8602463	0.9044056	-11.887366
3	1	51	10536.647	10536.644	0.41759053	0.43902683	-69.7583
3	1	50	7996.634	7996.6304	0.31692415	0.3331929	-82.919
3	1	49	19411.705	19411.701	0.7693287	0.8088209	-23.773548
3	1	48	10980.087	10980.083	0.435165	0.45750347	-67.46069
3	1	47	6001.731	6001.7275	0.23786174	0.25007197	-93.25528
3	1	46	12953.065	12953.062	0.51335853	0.53971094	-57.238003
3	1	45	14083.83	14083.826	0.55817324	0.5868261	-51.37912
3	1	44	8619.277	8619.273	0.3416009	0.3591364	-79.69286
3	1	43	20515.432	20515.428	0.8130718	0.8548095	-18.054758
3	1	42	2089.3782	2089.3745	0.082806535	0.08705728	-113.526535
3	1	41	14263.885	14263.881	0.56530917	0.5943284	-50.446194
3	1	40	14642.909	14642.905	0.5803307	0.6101211	-48.482334
3	1	39	11431.843	11431.839	0.4530691	0.47632664	-65.11999
3	1	38	14487.666	14487.662	0.5741781	0.6036526	-49.286705
3	1	37	10772.916	10772.912	0.42695436	0.44887134	-68.53411
3	1	36	13310.932	13310.928	0.5275415	0.554622	-55.383774
3	1	35	5166.5127	5166.5093	0.2047602	0.21527122	-97.58283
3	1	34	22884.729	22884.725	0.9069723	0.9535302	-5.778609
3	1	33	13002.34	13002.336	0.51531136	0.541764	-56.982697
3	1	32	4960.998	4960.9946	0.19661519	0.2067081	-98.64768
3	1	31	9954.124	9954.12	0.39450383	0.41475502	-72.77656
3	1	30	3654.4922	3654.4885	0.14483547	0.15227036	-105.41714
3	1	29	6305.3384	6305.335	0.24989437	0.26272228	-91.68218
3	1	28	17677.32	17677.316	0.7005912	0.73655486	-32.76
3	1	27	1714.3557	1714.3522	0.067943566	0.07143134	-115.46966
3	1	26	12622.4795	12622.476	0.50025666	0.5259365	-58.950882
3	1	25	13430.211	13430.207	0.5322688	0.55959195	-54.765747
3	1	24	8558.933	8558.929	0.3392093	0.35662204	-80.00553
3	1	23	13738.992	13738.988	0.54450655	0.57245785	-53.165844
3	1	22	5553.615	5553.612	0.22010192	0.23140049	-95.577126
3	1	21	17241.193	17241.19	0.6833065	0.7183829	-35.019722
3	1	20	1996.3942	1996.3906	0.07912137	0.08318294	-114.00832
3	1	19	14670.134	14670.13	0.58140975	0.6112554	-48.341274
3	1	18	10631.303	10631.299	0.42134193	0.44297078	-69.26786
3	1	17	17497.238	17497.234	0.69345415	0.7290515	-33.693066
3	1	16	12176.145	12176.141	0.4825674	0.5073392	-61.2635
3	1	15	20723.799	20723.795	0.8213299	0.8634915	-16.975136
3	1	14	10600.085	10600.081	0.42010468	0.44167006	-69.42961
3	1	13	5488.0503	5488.047	0.21750343	0.22866862	-95.91684
3	1	12	7612.608	7612.6045	0.30170435	0.31719184	-84.90877
3	1	11	13073.664	13073.66	0.5181381	0.54473585	-56.61314
3	1	10	8272.625	8272.621	0.3278623	0.34469256	-81.48899
3	1	9	3296.8916	3296.888	0.13066296	0.13737033	-107.26999
3	1	8	3833.2175	3833.2139	0.15191875	0.15971725	-104.491104
3	1	7	19030.244	19030.24	0.75421053	0.79292667	-25.75003
3	1	6	14036.958	14036.954	0.55631554	0.5848731	-51.62198
3	1	5	3439.4175	3439.4138	0.13631159	0.14330891	-106.53152
3	1	4	17629.35	17629.346	0.69869	0.7345561	-33.008553
3	1	3	12860.453	12860.449	0.5096881	0.5358521	-57.71786
3	1	2	12854.506	12854.502	0.50945234	0.53560424	-57.748672
3	1	1	8071.9805	8071.977	0.31991032	0.33633238	-82.528595
4	2	384	0.0004	-0.00025	-0.00031576064	-0.00044483988	-124.45183
4	2	383	0.0006	0.00025	0.00031576064	0.00044483988	-124.34109
4	2	382	0.057	0.05665	0.07155136	0.10080071	-111.84939
4	2	381	0.164	0.16365	0.20669691	0.29119217	-88.15061
4	2	380	0.557	0.55665	0.7030726	0.99048036	-1.1074252
4	2	379	0.625	0.62465	0.7889595	1.1114769	13.953486
4	2	378	0.512	0.51165	0.6462357	0.9104093	-11.074193
4	2	377	0.554	0.55365	0.6992835	0.98514235	-1.7718685
4	2	376	0.104388766	0.10403877	0.13140538	0.18512236	-101.35354
4	2	375	0.2821063	0.2817563	0.3558702	0.50134575	-61.99196
4	2	374	0.48684353	0.48649353	0.614462	0.86564684	-16.645954
4	2	373	0.12901984	0.12866984	0.16251548	0.22894989	-95.898155
4	2	372	0.2782396	0.2778896	0.3509864	0.4944655	-62.84837
4	2	371	0.1298223	0.1294723	0.16352901	0.23037775	-95.72042
4	2	370	0.27623844	0.27588844	0.34845883	0.4909047	-63.2916
4	2	369	0.34238678	0.34203678	0.43200698	0.60860634	-48.6408
4	2	368	0.54440784	0.54405785	0.6871682	0.96807444	-3.8963814
4	2	367	0.2727869	0.2724369	0.34409937	0.48476315	-64.05606
4	2	366	0.39170325	0.39135325	0.49429578	0.6963581	-37.718
4	2	365	0.17651519	0.1761652	0.22250412	0.31346118	-85.37869
4	2	364	0.34246513	0.34211513	0.43210596	0.60874575	-48.623447
4	2	363	0.39565063	0.39530063	0.4992815	0.7033819	-36.843716
4	2	362	0.10999914	0.109649144	0.13849153	0.19510524	-100.11093
4	2	361	0.15093435	0.15058435	0.19019444	0.26794368	-91.04444
4	2	360	0.14471222	0.14436223	0.18233563	0.2568723	-92.42254
4	2	359	0.2132703	0.21292031	0.2689274	0.37886176	-77.23803
4	2	358	0.26672283	0.26637283	0.3364402	0.473973	-65.399155
4	2	357	0.1739954	0.1736454	0.21932152	0.30897757	-85.93679
4	2	356	0.6747682	0.6744182	0.85181886	1.2000324	24.976345
4	2	355	0.16048054	0.16013055	0.20225169	0.28492978	-88.930115
4	2	354	0.04183001	0.041480012	0.052391015	0.07380785	-115.2093
4	2	353	0.48509374	0.48474374	0.61225194	0.86253333	-17.033503
4	2	352	0.54437935	0.54402936	0.6871322	0.9680238	-3.9026916
4	2	351	0.30050883	0.30015883	0.37911335	0.53409046	-57.916096
4	2	350	0.26661664	0.26626664	0.3363061	0.47378406	-65.42267
4	2	349	0.24418369	0.24383369	0.3079723	0.43386778	-70.39121
4	2	348	0.31236535	0.31201535	0.39408866	0.55518746	-55.290066
4	2	347	0.3225448	0.3221948	0.40694574	0.57330036	-53.03548
4	2	346	0.14034192	0.13999192	0.17681575	0.24909595	-93.390495
4	2	345	0.40119937	0.40084937	0.5062898	0.7132551	-35.614758
4	2	344	0.39245763	0.39210764	0.49524862	0.6977004	-37.55091
4	2	343	0.17197092	0.17162092	0.21676451	0.3053753	-86.38518
4	2	342	0.20657103	0.20622103	0.26046592	0.36694133	-78.72181
4	2	341	0.20074503	0.20039503	0.25310743	0.35657477	-80.01218
4	2	340	0.19408864	0.19373864	0.24470013	0.34473068	-81.48646
4	2	339	0.17322439	0.17287439	0.2183477	0.30760568	-86.10756
4	2	338	0.44871297	0.44836298	0.56630147	0.7977989	-25.091259
4	2	337	0.37991172	0.37956172	0.47940257	0.6753767	-40.32963
4	2	336	0.36437798	0.36402798	0.4597828	0.6477366	-43.770107
4	2	335	0.19384189	0.19349189	0.24438848	0.34429163	-81.54111
4	2	334	0.014438194	0.014088194	0.017793989	0.02506796	-121.276146
4	2	333	0.31062967	0.31027967	0.3918964	0.55209905	-55.67449
4	2	332	0.4937289	0.4933789	0.6231585	0.8778984	-15.120953
4	2	331	0.38198048	0.38163048	0.48201552	0.6790578	-39.871433
4	2	330	0.26386252	0.26351252	0.3328275	0.46888348	-66.03266
4	2	329	0.38345337	0.38310337	0.48387584	0.6816786	-39.54521
4	2	328	0.20118602	0.20083602	0.25366443	0.35735947	-79.914505
4	2	327	0.15110718	0.15075718	0.19041272	0.2682512	-91.006165
4	2	326	0.38032356	0.37997356	0.47992274	0.67610955	-40.238415
4	2	325	0.22044577	0.22009577	0.2779903	0.3916295	-75.64878
4	2	324	0.27085346	0.27050346	0.34165737	0.48132288	-64.48428
4	2	323	0.6319274	0.6315774	0.79770905	1.1238031	15.487788
4	2	322	0.1317327	0.1313827	0.16594194	0.23377705	-95.297295
4	2	321	0.17713588	0.17678589	0.22328809	0.31456563	-85.24122
4	2	320	0.442834	0.442484	0.5588761	0.7873381	-26.393358
4	2	319	0.22357419	0.2232242	0.28194165	0.39719605	-74.95589
4	2	318	0.38939267	0.38904268	0.49137744	0.69224674	-38.22975
4	2	317	0.23402663	0.23367663	0.2951435	0.4157947	-72.64084
4	2	316	0.08357124	0.08322124	0.105111964	0.1480805	-105.96429
4	2	315	0.5153553	0.5150053	0.65047354	0.9163795	-10.331056
4	2	314	0.2942936	0.2939436	0.37126327	0.52303135	-59.292667
4	2	313	0.08627736	0.08592736	0.1085299	0.15289566	-105.36493
4	2	312	0.14713153	0.14678153	0.1853913	0.2611771	-91.8867
4	2	311	0.28371802	0.28336802	0.35790586	0.5042136	-61.63499
4	2	310	0.19497903	0.19462903	0.24582472	0.346315	-81.28925
4	2	309	0.092365205	0.09201521	0.11621911	0.16372812	-104.01656
4	2	308	0.2819065	0.2815565	0.3556178	0.50099015	-62.036217
4	2	307	0.056899644	0.056549646	0.0714246	0.10062214	-111.87162
4	2	306	0.17267163	0.17232163	0.21764955	0.30662212	-86.22998
4	2	305	0.4418673	0.4415173	0.5576551	0.78561795	-26.607468
4	2	304	0.23906605	0.23871605	0.30150852	0.42476165	-71.52469
4	2	303	0.22556394	0.22521394	0.2844548	0.40073654	-74.51518
4	2	302	0.7917389	0.7913889	0.99955785	1.4081653	50.88348
4	2	301	0.16375315	0.16340315	0.20638512	0.29075295	-88.205284
4	2	300	0.117339335	0.11698934	0.1477625	0.20816608	-98.4852
4	2	299	0.37865484	0.37830484	0.4778151	0.6731403	-40.60801
4	2	298	0.16279134	0.16244134	0.20517032	0.28904152	-88.418304
4	2	297	0.15250541	0.15215541	0.19217876	0.27073917	-90.69648
4	2	296	0.1633072	0.1629572	0.20582187	0.28995943	-88.304054
4	2	295	0.27097413	0.27062413	0.34180978	0.48153758	-64.45756
4	2	294	0.40579155	0.40544155	0.5120899	0.72142625	-34.597664
4	2	293	0.12721789	0.12686789	0.16023953	0.22574358	-96.29726
4	2	292	0.09537367	0.09502367	0.12001893	0.16908126	-103.35024
4	2	291	0.4529134	0.4525634	0.5716068	0.80527294	-24.16093
4	2	290	0.075141005	0.07479101	0.09446422	0.13308008	-107.83145
4	2	289	0.30145437	0.30110437	0.3803076	0.53577286	-57.706676
4	2	288	0.20508538	0.20473538	0.25858948	0.36429784	-79.05086
4	2	287	0.35874778	0.35839778	0.45267162	0.63771844	-45.017105
4	2	286	0.19795416	0.19760416	0.24958245	0.3516088	-80.63031
4	2	285	0.5840686	0.5837186	0.7372614	1.0386451	4.8878384
4	2	284	0.29842222	0.29807222	0.37647787	0.5303776	-58.378246
4	2	283	0.036050968	0.03570097	0.045091838	0.06352485	-116.489265
4	2	282	0.04795477	0.047604773	0.06012685	0.084706	-113.85276
4	2	281	0.52632797	0.52597797	0.6643325	0.93590385	-7.9007835
4	2	280	0.43816164	0.43781164	0.5529747	0.77902424	-27.42821
4	2	279	0.30468982	0.30433983	0.38439414	0.54152995	-56.990074
4	2	278	0.3492604	0.3489104	0.44068864	0.620837	-47.11841
4	2	277	0.29008442	0.28973442	0.3659469	0.5155417	-60.224934
4	2	276	0.27907363	0.27872363	0.35203978	0.4959495	-62.66365
4	2	275	0.13799939	0.13764939	0.17385702	0.24492773	-93.909325
4	2	274	0.44873393	0.44838393	0.5663279	0.7978362	-25.086618
4	2	273	0.14173998	0.14138998	0.17858155	0.25158358	-93.08085
4	2	272	0.28839344	0.28804344	0.3638111	0.51253283	-60.59946
4	2	271	0.18362635	0.18327636	0.23148583	0.3261145	-83.80369
4	2	270	0.16519815	0.16484815	0.20821021	0.2933241	-87.88524
4	2	269	0.14563629	0.14528629	0.18350276	0.25851652	-92.21788
4	2	268	0.17374222	0.17339222	0.21900174	0.30852708	-85.99287
4	2	267	0.2883949	0.2880449	0.36381295	0.5125354	-60.599136
4	2	266	0.15458095	0.15423095	0.19480024	0.2744323	-90.23678
4	2	265	0.35291412	0.35256413	0.44530347	0.6273383	-46.309166
4	2	264	0.42449078	0.42414078	0.53570783	0.7546989	-30.456085
4	2	263	0.2719516	0.2716016	0.34304434	0.48327684	-64.241066
4	2	262	0.095522955	0.09517296	0.12020749	0.1693469	-103.31718
4	2	261	0.42332512	0.42297512	0.53423554	0.75262475	-30.71426
4	2	260	0.36658826	0.36623827	0.46257448	0.6516695	-43.280563
4	2	259	0.40878287	0.40843287	0.51586807	0.7267489	-33.935135
4	2	258	0.10959942	0.10924942	0.13798666	0.19439398	-100.19946
4	2	257	0.26315504	0.26280504	0.33193395	0.46762463	-66.18936
4	2	256	0.15425129	0.1539013	0.19438387	0.2738457	-90.30979
4	2	255	0.43205202	0.43170202	0.545258	0.7681531	-28.781393
4	2	254	0.09173305	0.091383055	0.11542068	0.16260329	-104.15658
4	2	253	0.23586659	0.2355166	0.29746747	0.41906866	-72.233315
4	2	252	0.21914503	0.21879503	0.27634743	0.389315	-75.936874
4	2	251	0.19956814	0.19921814	0.25162098	0.35448065	-80.272835
4	2	250	0.13908981	0.13873981	0.17523427	0.24686798	-93.667816
4	2	249	0.5260384	0.5256884	0.6639668	0.9353886	-7.964916
4	2	248	0.19274357	0.19239357	0.24300125	0.3423373	-81.78437
4	2	247	0.095079236	0.09472924	0.11964705	0.16855736	-103.41545
4	2	246	0.37689838	0.37654838	0.4755966	0.6700149	-40.99704
4	2	245	0.49847147	0.49812147	0.6291486	0.8863371	-14.070551
4	2	244	0.08416302	0.08381302	0.10585941	0.14913349	-105.83322
4	2	243	0.5994439	0.5990939	0.7566811	1.0660034	8.293224
4	2	242	0.06256996	0.062219962	0.07858645	0.11071167	-110.61574
4	2	241	0.31825197	0.31790197	0.40152368	0.56566185	-53.986275
4	2	240	0.50010985	0.49975985	0.63121796	0.88925236	-13.707675
4	2	239	0.15642062	0.15607062	0.19712383	0.27770573	-89.82932
4	2	238	0.19401254	0.19366254	0.24460402	0.34459525	-81.50331
4	2	237	0.5258491	0.5254991	0.6637277	0.9350518	-8.0068445
4	2	236	0.53533274	0.53498274	0.6757059	0.9519266	-5.9063716
4	2	235	0.14072417	0.14037417	0.17729853	0.2497761	-93.30583
4	2	234	0.34614214	0.34579214	0.43675017	0.6152885	-47.80905
4	2	233	0.27304432	0.27269432	0.34442452	0.4852212	-63.999046
4	2	232	0.21753441	0.21718441	0.27431312	0.38644913	-76.293594
4	2	231	0.11856307	0.11821307	0.14930813	0.21034354	-98.21416
4	2	230	0.0905663	0.0902163	0.11394702	0.16052723	-104.41499
4	2	229	0.14258745	0.14223745	0.17965195	0.25309154	-92.89314
4	2	228	0.2670957	0.26674572	0.33691117	0.4746365	-65.31657
4	2	227	0.27456215	0.27421215	0.3463416	0.48792198	-63.66287
4	2	226	0.22110187	0.22075187	0.278819	0.3927969	-75.50346
4	2	225	0.43072563	0.43037564	0.54358274	0.7657929	-29.075165
4	2	224	0.08366593	0.08331593	0.10523156	0.14824899	-105.94331
4	2	223	0.029718261	0.02936826	0.03709336	0.052256692	-117.89186
4	2	222	0.29400438	0.29365438	0.37089795	0.52251667	-59.356728
4	2	221	0.13305582	0.13270582	0.16761309	0.23613136	-95.00425
4	2	220	0.24906246	0.24871247	0.31413442	0.44254887	-69.31064
4	2	219	0.27433586	0.27398586	0.34605578	0.48751932	-63.71299
4	2	218	0.22423379	0.2238838	0.28277475	0.39836973	-74.80979
4	2	217	0.5482414	0.5478914	0.6920101	0.97489566	-3.0473156
4	2	216	0.27938843	0.27903843	0.35243738	0.49650964	-62.593925
4	2	215	0.16616963	0.16581963	0.20943724	0.2950527	-87.670074
4	2	214	0.31030005	0.30995005	0.3914801	0.55151254	-55.747498
4	2	213	0.37344137	0.37309137	0.47123024	0.66386366	-41.76271
4	2	212	0.010694411	0.01034441	0.01306543	0.018406425	-122.10534
4	2	211	0.41111612	0.41076612	0.51881504	0.7309006	-33.418358
4	2	210	0.13678642	0.13643642	0.17232499	0.24276942	-94.17798
4	2	209	0.06732747	0.06697747	0.08459539	0.11917699	-109.56202
4	2	208	0.17096683	0.17061684	0.21549632	0.30358866	-86.60757
4	2	207	0.10542378	0.10507378	0.13271265	0.18696402	-101.124306
4	2	206	0.042301968	0.04195197	0.052987117	0.07464763	-115.10477
4	2	205	0.29137525	0.29102525	0.36757725	0.51783854	-59.939037
4	2	204	0.13806239	0.13771239	0.17393659	0.24503984	-93.89537
4	2	203	0.48811275	0.48776275	0.6160651	0.86790526	-16.364841
4	2	202	0.23172796	0.23137796	0.2922402	0.41170454	-73.149956
4	2	201	0.52543765	0.52508765	0.663208	0.9343197	-8.097974
4	2	200	0.37493291	0.37458292	0.47311413	0.6665176	-41.432358
4	2	199	0.35371184	0.35336185	0.44631103	0.6287577	-46.132484
4	2	198	0.54821324	0.54786325	0.6919746	0.9748456	-3.0535467
4	2	197	0.4808668	0.4805168	0.60691315	0.85501206	-17.969704
4	2	196	0.44176793	0.44141793	0.5575296	0.78544116	-26.629475
4	2	195	0.15995845	0.15960845	0.20159225	0.2840008	-89.045746
4	2	194	0.5174792	0.5171292	0.6531561	0.9201587	-9.860648
4	2	193	0.2580662	0.2577162	0.3255065	0.45856977	-67.31645
4	2	192	0.281242	0.280892	0.35477856	0.49980783	-62.183388
4	2	191	0.27150136	0.27115136	0.34247568	0.48247573	-64.34078
4	2	190	0.56636316	0.56601316	0.71489865	1.0071409	0.96636754
4	2	189	0.1490508	0.1487008	0.18781543	0.26459217	-91.46162
4	2	188	0.4461275	0.4457775	0.5630359	0.7931984	-25.663898
4	2	187	0.2912206	0.2908706	0.36738193	0.51756334	-59.97329
4	2	186	0.2597615	0.2594115	0.32764778	0.46158633	-66.94097
4	2	185	0.37149417	0.37114418	0.46877086	0.6603989	-42.19398
4	2	184	0.27067477	0.27032477	0.34143168	0.48100492	-64.523865
4	2	183	0.16265963	0.16230963	0.20500396	0.28880715	-88.44748
4	2	182	0.66996276	0.66961277	0.8457494	1.1914818	23.912018
4	2	181	0.090717785	0.09036779	0.11413835	0.16079676	-104.38145
4	2	180	0.3508646	0.3505146	0.4427148	0.62369144	-46.763103
4	2	179	0.26649675	0.26614675	0.33615464	0.47357073	-65.44923
4	2	178	0.48099115	0.48064116	0.6070702	0.8552334	-17.94216
4	2	177	0.39110464	0.39075464	0.49353972	0.69529295	-37.85058
4	2	176	0.11566092	0.11531092	0.1456426	0.20517957	-98.85694
4	2	175	0.15331694	0.15296695	0.19320375	0.27218318	-90.51673
4	2	174	0.34682927	0.34647927	0.43761805	0.61651117	-47.656864
4	2	173	0.17970869	0.17935869	0.22653764	0.31914356	-84.67139
